-0.02,0.26,0.95
-0.04,0.26,0.96
-0.04,0.26,0.96
-0.06,0.25,0.95
-0.06,0.26,0.93
-0.06,0.27,0.93
-0.05,0.27,0.92
-0.04,0.28,0.93
-0.05,0.28,0.95
-0.05,0.27,0.96
-0.07,0.26,0.96
-0.08,0.26,0.96
-0.07,0.26,0.96
-0.07,0.26,0.96
-0.06,0.27,0.91
-0.06,0.29,0.88
-0.06,0.29,0.88
-0.03,0.3,0.94
-0.03,0.3,0.96
-0.02,0.3,0.96
-0.03,0.3,0.96
-0.04,0.3,0.97
-0.04,0.27,0.96
-0.04,0.27,0.96
