0.285,-0.358,-1.006
0.411,-0.311,-1.163
0.405,-0.299,-1.43
0.343,-0.332,-1.755
0.277,-0.356,-2.032
0.241,-0.349,-2.173
0.234,-0.302,-2.184
0.234,-0.302,-2.184
0.232,-0.276,-2.171
0.24,-0.275,-2.153
0.252,-0.264,-2.111
0.262,-0.246,-2.094
0.262,-0.225,-2.129
0.262,-0.225,-2.129
0.272,-0.204,-2.117
0.304,-0.167,-2.129
0.351,-0.143,-2.154
0.402,-0.142,-2.121
0.436,-0.156,-2.041
0.465,-0.201,-1.963
0.425,-0.247,-1.892
0.343,-0.305,-1.749
0.29,-0.337,-1.563
0.268,-0.349,-1.374
0.228,-0.343,-1.196
0.203,-0.336,-1.024
0.197,-0.343,-0.89
0.219,-0.327,-0.787
0.293,-0.299,-0.686
0.38,-0.274,-0.573
0.432,-0.292,-0.478
0.427,-0.379,-0.411
0.351,-0.502,-0.323
0.213,-0.611,-0.143
0.048,-0.705,0.05
-0.111,-0.782,0.243
-0.296,-0.826,0.375
-0.414,-0.901,0.544
-0.506,-0.971,0.789
-0.566,-0.99,1.044
-0.577,-0.979,1.204
-0.538,-0.938,1.261
-0.489,-0.863,1.243
-0.415,-0.778,1.167
-0.345,-0.716,1.118
-0.303,-0.675,1.144
-0.275,-0.668,1.285
-0.334,-0.673,1.677
-0.379,-0.667,1.87
-0.392,-0.64,2.007
-0.355,-0.589,2.083
-0.329,-0.519,2.07
-0.267,-0.432,2.01
-0.189,-0.346,1.928
-0.122,-0.279,1.841
-0.084,-0.236,1.746
-0.054,-0.201,1.644
-0.025,-0.172,1.512
0.005,-0.146,1.365
0.039,-0.119,1.26
0.076,-0.096,1.157
0.134,-0.069,1.097
0.178,-0.047,1.026
0.208,-0.017,0.963
0.253,0.006,0.898
0.274,0.028,0.839
0.257,0.037,0.79
0.211,0.028,0.762
0.165,0.005,0.775
0.123,-0.014,0.805
0.095,-0.02,0.834
0.081,-0.018,0.867
0.095,-0.005,0.898
0.1,0.002,0.902
0.103,0.005,0.926
0.069,0.002,0.947
0.031,-0.003,0.978
-0.007,-0.01,0.988
-0.016,-0.008,1.014
-0.026,0.002,1.003
-0.034,0.016,1.004
-0.034,0.027,1.01
-0.03,0.03,1.044
-0.039,0.028,1.07
-0.05,0.03,1.088
-0.082,0.027,1.073
-0.107,0.023,1.056
-0.12,0.02,1.035
-0.123,0.017,1.026
-0.119,0.019,1.028
-0.114,0.02,1.036
-0.106,0.03,1.039
-0.091,0.042,1.041
-0.092,0.042,1.015
-0.074,0.047,1.032
-0.069,0.048,1.04
-0.078,0.045,1.041
-0.086,0.039,1.031
-0.091,0.04,0.984
-0.096,0.05,0.929
-0.092,0.072,0.887
-0.097,0.09,0.838
-0.098,0.118,0.814
-0.093,0.144,0.817
-0.084,0.168,0.845
-0.079,0.184,0.88
-0.085,0.186,0.909
-0.105,0.177,0.926
-0.116,0.169,0.958
-0.103,0.162,1.025
-0.109,0.147,1.056
-0.123,0.135,1.082
-0.131,0.142,1.098
-0.149,0.151,1.087
-0.171,0.155,1.049
-0.186,0.167,1.02
-0.2,0.17,0.999
-0.211,0.173,0.993
-0.215,0.175,0.983
-0.213,0.174,0.972
-0.214,0.165,0.947
-0.203,0.161,0.947
-0.182,0.164,0.948
-0.171,0.167,0.944
-0.146,0.175,0.963
-0.142,0.176,0.957
-0.157,0.175,0.947
-0.184,0.174,0.934
-0.198,0.173,0.95
-0.213,0.171,0.954
-0.213,0.172,0.964
-0.209,0.168,0.954
-0.203,0.171,0.958
-0.194,0.18,0.961
-0.196,0.184,0.942
-0.186,0.185,0.952
-0.178,0.178,0.965
-0.173,0.172,0.997
-0.173,0.172,1.017
-0.179,0.175,1.019
-0.185,0.179,1.015
-0.18,0.185,1.006
-0.177,0.185,1.005
-0.178,0.185,1.007
-0.173,0.19,1.015
-0.179,0.192,0.998
-0.186,0.194,0.972
-0.187,0.203,0.967
-0.189,0.207,0.952
-0.192,0.207,0.946
-0.185,0.21,0.945
-0.169,0.212,0.958
-0.157,0.212,0.963
-0.164,0.212,0.972
-0.173,0.216,0.984
-0.175,0.219,0.983
-0.176,0.225,0.978
-0.167,0.234,0.968
-0.164,0.242,0.947
-0.158,0.252,0.929
-0.157,0.26,0.911
-0.156,0.265,0.902
-0.169,0.266,0.902
-0.168,0.272,0.928
-0.152,0.274,0.955
-0.137,0.278,0.967
-0.133,0.279,0.965
-0.146,0.285,0.955
-0.164,0.295,0.945
-0.183,0.292,0.922
-0.194,0.292,0.927
-0.206,0.284,0.92
-0.208,0.283,0.925
-0.205,0.279,0.919
-0.209,0.273,0.911
-0.199,0.27,0.918
-0.192,0.27,0.933
-0.181,0.27,0.954
-0.16,0.269,0.994
-0.154,0.269,1.021
-0.165,0.263,1.018
-0.182,0.26,0.994
-0.181,0.26,0.997
-0.189,0.253,1.007
-0.2,0.25,0.996
-0.209,0.247,0.964
-0.213,0.25,0.924
-0.204,0.265,0.903
-0.213,0.278,0.751
-0.196,0.293,0.737
-0.18,0.311,0.801
-0.165,0.328,0.878
-0.165,0.322,0.928
-0.172,0.308,0.97
-0.182,0.291,1.001
-0.189,0.279,1.029
-0.189,0.275,1.04
-0.185,0.275,1.04
-0.184,0.279,1.03
