0.29,0.29,0.94
0.27,0.29,0.94
0.26,0.27,0.93
0.22,0.26,0.93
0.19,0.25,0.89
0.14,0.23,0.89
0.11,0.21,0.89
0.11,0.17,0.88
0.12,0.14,0.87
0.14,0.03,0.92
0.14,0.03,0.92
0.11,-0.07,0.95
0.13,-0.14,0.98
0.11,-0.17,1.05
0.11,-0.2,1.12
0.12,-0.21,1.15
0.13,-0.2,1.16
0.11,-0.13,1.11
0.11,-0.05,1.07
0.12,0.04,1.04
0.14,0.13,1.01
0.15,0.19,1.01
0.14,0.22,0.99
0.13,0.23,0.97
0.13,0.22,0.95
0.12,0.2,0.93
0.11,0.18,0.92
0.1,0.17,0.93
0.07,0.15,0.95
0.03,0.13,0.95
0.01,0.11,0.95
-0.01,0.09,0.96
-0.01,0.09,0.98
-0.01,0.09,0.98
-0.02,0.1,0.97
-0.02,0.13,0.95
-0.02,0.15,0.95
-0.01,0.17,0.96
0,0.17,0.98
0.02,0.19,1.02
0.02,0.19,1.02
0,0.22,1.03
-0.02,0.23,1.01
-0.03,0.23,1.01
-0.02,0.19,1.01
-0.02,0.17,0.99
-0.02,0.16,0.99
-0.02,0.15,0.99
-0.02,0.15,0.98
-0.02,0.16,0.98
-0.03,0.17,0.97
-0.02,0.18,0.96
-0.02,0.19,0.95
-0.02,0.19,0.94
-0.01,0.19,0.93
-0.01,0.19,0.93
-0.01,0.18,0.94
-0.01,0.19,0.95
-0.02,0.19,0.96
-0.04,0.19,0.98
-0.05,0.18,0.98
-0.05,0.18,0.98
-0.05,0.19,0.98
-0.05,0.19,0.97
-0.03,0.2,0.97
-0.02,0.2,0.97
-0.01,0.21,0.96
-0.02,0.22,0.95
-0.03,0.22,0.95
-0.05,0.22,0.96
-0.05,0.2,0.96
-0.04,0.19,0.95
-0.02,0.17,0.95
-0.01,0.18,0.96
0.01,0.2,0.97
0,0.2,0.98
-0.02,0.19,0.98
-0.02,0.19,0.97
-0.03,0.19,0.96
-0.04,0.18,0.96
-0.04,0.19,0.96
-0.04,0.19,0.96
-0.04,0.2,0.96
-0.04,0.2,0.96
-0.04,0.2,0.97
-0.03,0.19,0.97
-0.03,0.19,0.97
-0.03,0.19,0.97
-0.02,0.2,0.97
-0.05,0.18,0.99
-0.06,0.19,0.98
-0.05,0.2,0.97
-0.09,0.18,0.89
-0.02,0.19,0.91
-0.02,0.23,0.98
-0.02,0.25,0.98
-0.04,0.22,0.97
-0.04,0.2,0.98
-0.06,0.2,0.99
-0.07,0.2,1
-0.07,0.2,1
-0.06,0.19,0.99
-0.04,0.17,0.96
-0.06,0.18,0.92
-0.05,0.18,0.92
